EV_0,EV_1000,MYC_0,MYC_80,MYC_160,MYC_1000,TP53R175H_MYC_0,TP53R175H_MYC_80,TP53R175H_MYC_160,TP53R175H_MYC_1000,TP53R248Q_MYC_0,TP53R248Q_MYC_80,TP53R248Q_MYC_160,TP53R248Q_MYC_1000,TP53R273H_MYC_0,TP53R273H_MYC_80,TP53R273H_MYC_160,TP53R273H_MYC_1000
0.136644439249578,0.118969918740143,0.172678232888669,0.0280880557837841,0.0193698558085956,0.0363478818341957,0.010262337854673,0.000486414489871036,0.0185432574715063,0.580686479060654,4.33918305845947e-05,2.72066069771159e-05,0.0232854973149027,0.0078562723933801,0.0297064815117603,0.201016468590037,0.028195224494415,0.0271685319248684
0.136644439249578,0.118969918740143,0.172678232888669,0.0280880557837841,0.0193698558085956,0.0363478818341957,0.010262337854673,0.000486414489871036,0.0185432574715063,0.580686479060654,4.33918305845947e-05,2.72066069771159e-05,0.0232854973149027,0.0078562723933801,0.0297064815117603,0.201016468590037,0.028195224494415,0.0271685319248684
0.136637551071167,0.118963271665855,0.172670131248867,0.0280807648569877,0.0193627513925452,0.0363359928481887,0.0102547605112232,0.000478622130005155,0.0185291630757038,0.580665477465699,3.77149157805939e-05,1.87314173403085e-05,0.0232711708897847,0.0078373227397556,0.0296974327969643,0.201007921934632,0.0281819872055529,0.0271520751930882
0.191485892236351,0.176695007954529,0.283892392509245,0.108306442320623,0.119656212538988,0.177491941883265,0.122414407718664,0.11510860694988,0.1320410370704,0.716371962058176,0.134110454952048,0.162689491375019,0.0944748616888386,0.116453766967615,0.129328649170515,0.299540438615645,0.0931931861138071,0.124916562820847
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.0033937383287006,0,0,0,0,0,0,0,0
-0.00637807902821611,-0.00516661097387992,-0.010824591237085,-3.51058963140001e-09,-0.000147356284208125,-5.09202050432526e-10,-0.000229393909448858,-9.47101597088664e-09,-1.65072998132047e-06,-1.547744439183e-08,-0.00194665355512166,-6.4108365893029e-10,-0.0359772175241508,-3.76301224933258e-08,-0.00903097015677802,-0.0211372594748651,-0.0287529100521203,-1.94031920809917e-06
0,0,0,0,0,0,0,0,0,0,0.00213401477012142,0,0,0,0,0,0,0
0.00165296386203941,0.00160863223560191,0.00209195075021918,0.00010157165681186,0,0,0,1.18255015708381e-05,8.23619405702016e-05,0.00704324173799257,0.00165161258558857,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.00213401477012142,0,0,0,0,0,0,0
0.0552792847349668,0.0552124169103092,0.0875963892750371,0.0877113620927887,0.0887040321420953,0.088593475680105,0.137850907699229,0.0904554744475841,0.207699627107115,0.249151655965625,0.0780483175605049,0.10112369950644,0.165743980978082,0.233562642416779,0.103648577756159,0.0916760354230305,0.1456167038805,0.187030210057819
0.0910531497314927,0.0911713101169176,0.137368435036413,0.168565475714336,0.209959010973401,0.325468352243633,0.21767588902224,0.167238678152135,0.287637181955931,0.431398674305111,0.127341137574075,0.164945355728277,0.30097556113682,0.414930371093463,0.174096964660573,0.146378939619302,0.272333349190813,0.332117127842796
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.125244563058511,0.11962825662687,0.156223108019072,0.122211727329217,0.072699804057989,0.0952348185100334,0.0979128721904305,0.12906661784541,0.152127245269188,0.353592919003359,0.0419892986286222,0.0148363041451926,0.0547917722157203,0.180500437775166,0.202161467949023,0.172064478499054,0.0348474076307582,0.17568150214653
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000842908152994768,0.000211260170223031,0,0,0.0012685248153181,0,0.0032124084478465,0,0,0,0.000658355406003441,0,0,0,0,0,0,0
0.000842908152994768,0.000211260170223031,0,0,0.0012685248153181,0,0.0032124084478465,0,0,0,0.000658355406003441,0,0,0,0,0,0,0
-0.0139127844315628,-0.0126255475925416,-0.0329583501530463,-0.0310136119708608,-0.0231832741465447,-0.0112610536018145,-0.0366839876989674,-0.0171275400219189,-0.021070274995193,-0.00758673825433479,-0.00259455827693903,-0.00339788782380072,-0.0896598189691556,-0.0347833491142258,-0.00395935318936786,-0.0412308094792365,-0.0443452428156087,-0.0264046244307305
0,-0.0033864155050974,0,-0.0561574198024579,-0.000186062029785262,0,0,-0.00142590378266792,-0.00294886029206077,-0.00302011369607924,-0.00459164602154139,0,0,0,0,-0.00164538442459752,-0.000127450131050645,-0.00024418181100821
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.541650661427214,0.492943804743467,0.760299973171974,0,0.606490460155695,0,0.634723654992961,1.40147723857739,4.86148005062786,2.016446068527,0.522899579516662,0,5.50374044415261,7.38859247547436,0.359393106983621,0.763413392593978,5.73473870055482,5.66898247616249
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00172778259308016,0,0,0,0,0,0,0.0265984579751984,0,0,0,0,0,0,0,0.000137629137196398
0,0,0.00172778259308016,0,0,0,0,0,0,0.0265984579751984,0,0,0,0,0,0,0,0.000137629137196398
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.000110665370822254,8.43937156755418e-06,0,1.51546047165959e-05,0,0,0,0,0,0,0,0,7.1592183310018e-07,0,0.00117189431885602,0
8.12590572009383e-06,0,0.000128760790093118,8.43937156755418e-06,3.1264864996986e-09,1.51546047165957e-05,1.6746552186742e-05,0,1.16584445832569e-07,0,2.25468702192339e-06,0,0,0,7.1592183310018e-07,0,0.0011869996605692,0
0.119857044148629,0.152620562851404,0.0875346409966337,-0.0862072483778949,0.0472424802161693,0.330136902809021,0.262879752160452,0.0784555398891734,0.953692002588403,0.693348921052412,0.0321678332008013,0.0563846595669334,0.22617277258202,2.15445674742342,0.303772962417519,0.174981766982621,0.188921556162396,1.13067201678151
-0.119865170054349,-0.152620562851404,-0.0876634017867268,0.0861988090063273,-0.0472424833426558,-0.330152057413737,-0.262896498712638,-0.0784555398891734,-0.953692119172849,-0.693348921052412,-0.0321700878878232,-0.0563846595669334,-0.22617277258202,-2.15445674742342,-0.303773678339352,-0.174981766982621,-0.190108555822965,-1.13067201678151
8.12590572009383e-06,0,1.80954192708635e-05,0,3.1264864996986e-09,0,1.6746552186742e-05,0,1.16584445832569e-07,0,2.25468702192339e-06,0,0,0,0,0,1.51053417131788e-05,0
0,0,1.80954192708635e-05,0,0,0,1.6746552186742e-05,0,0,0,2.25468702192339e-06,0,0,0,7.1592183310018e-07,0,0.00115489779546524,0
8.12590572009383e-06,0,0.000110665370822254,8.43937156755418e-06,3.1264864996986e-09,1.51546047165957e-05,0,0,1.16584445832569e-07,0,0,0,0,0,0,0,3.21018651039578e-05,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.12590572009383e-06,0,0.000128760790093118,8.43937156755418e-06,3.1264864996986e-09,1.51546047165957e-05,1.6746552186742e-05,0,1.16584445832569e-07,0,2.25468702192339e-06,0,0,0,7.1592183310018e-07,0,0.0011869996605692,0
8.12590572009383e-06,0,1.80954192708635e-05,0,3.1264864996986e-09,0,1.6746552186742e-05,0,1.16584445832569e-07,0,2.25468702192339e-06,0,0,0,0,0,1.51053417131788e-05,0
0.0323642660861022,0.0298147740723639,0.0458620793115228,0.0364140542708353,0.0170972817286602,0.0212599685012862,0.0235779592571755,0.0201340484688709,0.023448976520808,0.14392019176447,0.00375216942341617,0.00040494903478266,0.0160864930404374,0.00838851848973885,0.0178905858883925,0.0437909588998674,0.0172153471539757,0.0344392570952009
0.0323642660861022,0.0298147740723639,0.0458620793115228,0.0364140542708353,0.0170972817286602,0.0212599685012862,0.0235779592571755,0.0201340484688709,0.023448976520808,0.14392019176447,0.00375216942341617,0.00040494903478266,0.0160864930404374,0.00838851848973885,0.0178905858883925,0.0437909588998674,0.0172153471539757,0.0344392570952009
0.0323642660861022,0.0298147740723639,0.0458620793115228,0.0364140542708353,0.0170972817286602,0.0212599685012862,0.0235779592571755,0.0201340484688709,0.023448976520808,0.14392019176447,0.00375216942341617,0.00040494903478266,0.0160864930404374,0.00838851848973885,0.0178905858883925,0.0437909588998674,0.0172153471539757,0.0344392570952009
0.0323642660861022,0.0298147740723639,0.0458620793115228,0.0364140542708353,0.0170972817286602,0.0212599685012862,0.0235779592571755,0.0201340484688709,0.023448976520808,0.14392019176447,0.00375216942341617,0.00040494903478266,0.0160864930404374,0.00838851848973885,0.0178905858883925,0.0437909588998674,0.0172153471539757,0.0344392570952009
0.0323642660861022,0.0298147740723639,0.0458620793115228,0.0364140542708353,0.0170972817286602,0.0212599685012862,0.0235779592571755,0.0201340484688709,0.023448976520808,0.14392019176447,0.00375216942341617,0.00040494903478266,0.0160864930404374,0.00838851848973885,0.0178905858883925,0.0437909588998674,0.0172153471539757,0.0344392570952009
0.0323642660861022,0.0298147740723639,0.0458620793115228,0.0364140542708353,0.0170972817286602,0.0212599685012862,0.0235779592571755,0.0201340484688709,0.023448976520808,0.14392019176447,0.00375216942341617,0.00040494903478266,0.0160864930404374,0.00838851848973885,0.0178905858883925,0.0437909588998674,0.0172153471539757,0.0344392570952009
0.0323642660861022,0.0298147740723639,0.0458620793115228,0.0364140542708353,0.0170972817286602,0.0212599685012862,0.0235779592571755,0.0201340484688709,0.023448976520808,0.14392019176447,0.00375216942341617,0.00040494903478266,0.0160864930404374,0.00838851848973885,0.0178905858883925,0.0437909588998674,0.0172153471539757,0.0344392570952009
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.357876552792e-06,2.32271144185716e-07,0.000128958432392398,5.29358286271414e-05,1.84575205832091e-06,2.41448150538633e-05,1.78008847605615e-05,1.27447215906805e-05,6.68993058389064e-06,0,2.25468702192339e-06,0,2.41396667865449e-07,0.00122543552599562,4.47240215531377e-06,2.07954074664483e-07,0.0011869996605692,8.11153126838027e-06
8.357876552792e-06,2.32271144185716e-07,0.000128958432392398,5.29358286271414e-05,1.84575205832091e-06,2.41448150538633e-05,1.78008847605615e-05,1.27447215906805e-05,6.68993058389064e-06,0,2.25468702192339e-06,0,2.41396667865449e-07,0.00122543552599562,4.47240215531377e-06,2.07954074664483e-07,0.0011869996605692,8.11153126838027e-06
8.357876552792e-06,2.32271144185716e-07,0.000128958432392398,5.29358286271414e-05,1.84575205832091e-06,2.41448150538633e-05,1.78008847605615e-05,1.27447215906805e-05,6.68993058389064e-06,0,2.25468702192339e-06,0,2.41396667865449e-07,0.00122543552599562,4.47240215531377e-06,2.07954074664483e-07,0.0011869996605692,8.11153126838027e-06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.88161678889097,1.74781257074119,2.49435249668628,4.48783931704683,2.83168374939472,4.32803872749085,2.66993721455843,2.64098116743643,0.0133483306992266,6.9170835710404,1.95647101592438,1.71502938263608,0.00327434903547643,0.0096178878052637,2.20988891854359,2.05724096343959,0.00375610559496632,0.0464535457711294
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0685322874952592,0.111568817462423,0.0829077059452577,0.0148779522803425,0.241782808317159,0.0199289714333849,0.0586304030191044,0.0243823426056519,0.0144304816285417,0,0.103538403595901,0,0.470957819574251,0.342862513402963,0.130124900401297,0.0947204586768829,0.179769587704699,0.0865136829787901
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.000549029420714636,0.00131775240532517,0,0.000265910238142105,0,0.000141371770362085,8.2397594969231e-05,0,0,0,0.00014161867584392,0.00173993461909168,0,0,0,0.000327715536930655
2.52550821491904e-05,0.000294131192766269,8.06427083634953e-05,0.000726171842637566,0.00165565495548908,0.00628769656639906,0.00172729367526935,0.00853177059925913,0.0128158468887864,0.000840556665077277,0.000666617024838187,0.000321699400667885,0.000737467265168792,0.000300553003149825,0.000663679154462063,0.000109385877425458,0.000242857046013608,0.011700643222198
0,0,0,0,0.000544263912367101,0.0039088174527525,3.58304630212237e-05,0.00295940218361929,0,0.000106560068077415,0,0,2.82432552039991e-05,0.000215387839540672,0,0,0,0.00107050657447053
0,0.000223751181497065,0,0.000225466586937281,0.000283977963704073,2.61497926175945e-05,0.000227606284212697,0.00549956455549925,0.0016874892630406,0,0.000589433277457116,0.000173341380913371,0.000491407206161256,4.2495304020417e-07,0.000184602375195474,0,0.000107610379824135,0.00179236407405155
0,0,0,0,0.000544263912367101,0.0039088174527525,3.58304630212237e-05,0.00295940218361929,0,0.000106560068077415,0,0,2.82432552039991e-05,0.000215387839540672,0,0,0,0.00107050657447053
0,0,0,0,0.000544263912367101,0.0039088174527525,3.58304630212237e-05,0.00295940218361929,0,0.000106560068077415,0,0,2.82432552039991e-05,0.000215387839540672,0,0,0,0.00107050657447053
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.52550821491904e-05,0.000294131192766269,8.06427083634953e-05,0.000726171842637565,0.00165565495548908,0.00628769656639906,0.00172729367526935,0.00853177059925913,0.0128158468887864,0.000840556665077277,0.000666617024838187,0.000321699400667885,0.000737467265168792,0.000300553003149825,0.000663679154462063,0.000109385877425458,0.000242857046013608,0.011700643222198
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.52550821491904e-05,0.000294131192766269,8.06427083634953e-05,0.000726171842637565,0.00165565495548908,0.00628769656639906,0.00172729367526935,0.00853177059925913,0.0128158468887864,0.000840556665077277,0.000666617024838187,0.000321699400667885,0.000737467265168792,0.000300553003149825,0.000663679154462063,0.000109385877425458,0.000242857046013608,0.011700643222198
2.52550821491904e-05,0.000294131192766269,8.06427083634953e-05,0.000726171842637566,0.00165565495548908,0.00628769656639906,0.00172729367526935,0.00853177059925913,0.0128158468887864,0.000840556665077277,0.000666617024838187,0.000321699400667885,0.000737467265168792,0.000300553003149825,0.000663679154462063,0.000109385877425458,0.000242857046013608,0.011700643222198
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0122152638115266,0.012229318530361,0.0124586777270645,0.0134567057013037,0.0117363278453063,0.0194989535092212,0.0178153040026396,0.0138699375537537,0.0196008914096102,0.0240092793468907,0.0103758517926914,0.0106393287353745,0.018301238207998,0.0212822958446676,0.00951451952823823,0.00917017317470092,0.0158209596882713,0.0179527646135948
0.0122152638115266,0.012229318530361,0.0124586777270645,0.0134567057013037,0.0117363278453063,0.0194989535092212,0.0178153040026396,0.0138699375537537,0.0196008914096102,0.0240092793468907,0.0103758517926914,0.0106393287353745,0.018301238207998,0.0212822958446676,0.00951451952823823,0.00917017317470092,0.0158209596882713,0.0179527646135948
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3.1264864996986e-09,0,1.6746552186742e-05,0,1.16584445832569e-07,0,0,0,0,0,7.1592183310018e-07,0,0,0
8.12590572009383e-06,0,0.000128760790093118,8.43937156755418e-06,0,1.51546047165959e-05,0,0,0,0,2.25468702192339e-06,0,0,0,0,0,0.0011869996605692,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00403918686505423,0.00113331255833369,0.0122217127827143,0.000487776010729111,0.0286018560571438,0.00204647866716329,0.081809670176882,0.0016728047642704,0.00128523165676317,0.00452453060220543,0.00186119888034772,0.0091634564892807,0.0213845454558768,0.00543669899611222,0.00773094274163506,0.000114101134913823,0.0154931128873522,0.000248365298936603
0.000962971171305037,0.00474576021349918,0,0.0343022311395739,0,0,0,0.0155845098268014,0,0.466244126171435,0.000294115938093801,0.00044902283240885,0.00509482384597754,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000962971171305037,0.00474576021349918,0,0.0356199835448991,0,0.000265910238142105,0,0.0157258815971635,8.2397594969231e-05,0.466244126171435,0,0.00044902283240885,0.00014161867584392,0,0,0,0,0.000327715536930655
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0030406216107367,0,0.00277638923473498,0,0.00361479987759151,0,0,0,0.00197747922654718,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.02234260359815e-06,3.90051980257875e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.02234260359815e-06,-3.90051980257875e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0121586629702084,0.00748109752619273,0.00518316478411741,0,0,0,0,0,0.00460776013786021,0.0100828778944298,0,0,0,0,0,0.00951563153377274,0,0
0.0121586629702084,0.00748109752619273,0.00518316478411741,0,0,0,0,0,0.00460776013786021,0.0100828778944298,0,0,0,0,0,0.00951563153377274,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.000549029420714636,0,0,0,0,0,0,0,-0.000294115938093801,0,-0.00509482384597754,-0.00173993461909168,0,0,0,0
0,0,-0.000549029420714636,0,0,0,0,0,0,0,-0.000294115938093801,0,-0.00509482384597754,-0.00173993461909168,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.191341009818833,0.18970637879241,0.278671949818247,0.279427542917006,0.262203276503457,0.393098952197376,0.290169204456188,0.227686589834488,0.366041116295386,0.867677750854113,0.139169881584056,0.166213507977612,0.350187437493806,0.443395392126816,0.231054500311014,0.291528784231757,0.324087181395251,0.442072330804786
0.188148694813129,0.1823288335572,0.2760262066616,0.278677471861749,0.261255998930479,0.392887536531368,0.289957348139241,0.227676577824608,0.364524046564086,0.863161407528694,0.138759782040691,0.166161073664935,0.350098645835119,0.441810396456413,0.230610111210425,0.286640191485861,0.32403151697184,0.441087880575379
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.188148694813129,0.1823288335572,0.2760262066616,0.278677471861749,0.261255998930479,0.392887536531368,0.289957348139241,0.227676577824608,0.364524046564086,0.863161407528694,0.138759782040691,0.166161073664935,0.350098645835119,0.441810396456413,0.230610111210425,0.286640191485861,0.32403151697184,0.441087880575379
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.69183459529399e-05,0,0,0,0,0,0,0,0.000919215574683311,0,0,0,0,0,0,0.00280610591374291,4.94702004460907e-07,0.00169046970878789
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00319231500570407,0.00737754523521021,0.00264574315664677,0.000750071055257689,0.000947277572978729,0.000211415666007602,0.000211856316946401,1.001200988052e-05,0.00151706973129972,0.0045163433254186,0.000410099543365373,5.24343126763069e-05,8.87916586871622e-05,0.00158499567040266,0.000444389100588476,0.00488859274589613,5.56644234109464e-05,0.000984450229406756
0.00319231500570407,0.00737754523521021,0.00264574315664677,0.000750071055257689,0.000947277572978729,0.000211415666007602,0.000211856316946401,1.001200988052e-05,0.00151706973129972,0.0045163433254186,0.000410099543365373,5.24343126763069e-05,8.87916586871622e-05,0.00158499567040266,0.000444389100588476,0.00488859274589613,5.56644234109464e-05,0.000984450229406756
0.00319231500570407,0.00737754523521021,0.00264574315664677,0.000750071055257689,0.000947277572978729,0.000211415666007602,0.000211856316946401,1.001200988052e-05,0.00151706973129972,0.0045163433254186,0.000410099543365373,5.24343126763069e-05,8.87916586871622e-05,0.00158499567040266,0.000444389100588476,0.00488859274589613,5.56644234109464e-05,0.000984450229406756
0.00319231500570407,0.00737754523521021,0.00264574315664677,0.000750071055257689,0.000947277572978729,0.000211415666007602,0.000211856316946401,1.001200988052e-05,0.00151706973129972,0.0045163433254186,0.000410099543365373,5.24343126763069e-05,8.87916586871622e-05,0.00158499567040266,0.000444389100588476,0.00488859274589613,5.56644234109464e-05,0.000984450229406756
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0404762523891079,0.0358489749704762,0.00835117772149257,2.88424559498753e-07,1.2542185337228e-10,0,0,3.26441427988746e-07,0,0,0.0033295987407053,0,0.0230100105019734,0,5.99719159658986e-06,0.0322460417236978,5.35890238021094e-07,0
2.09014613397353e-05,0.00012950330364876,0.000990582604054808,0,0.0793233987745245,0.00164131277464215,0.0878104477381764,3.866767108365e-09,3.22738714225382e-05,0,2.530458998196e-05,0,1.97878238881925e-05,4.58978845857421e-09,0,6.14377147109698e-05,3.87226014081509e-06,0.00578489108698928
0.000234925040071713,0,0,0,0,0,0.00165512732347764,0,0,0,0,0,0,0.148718865197495,0.0179279103505027,0.00234449997223502,0.00178024364958322,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.043688174407485,0.0466450100437667,0.0273781468282884,5.80061631376426e-07,2.85586667315913e-07,4.75559440308366e-07,3.04468770686137e-07,1.29101867860139e-06,5.63775832101751e-07,8.40063798485736e-07,0.00333179737580835,6.89882377794166e-07,0.0256246298476412,7.57986144984107e-07,0.00134281900221169,0.0375863807338917,1.06538179250862e-06,6.58269271200156e-07
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00033192341933059
